speed_mean,speed_std,speed_max,speed_range,accel_x_mean,accel_x_std,accel_x_min,accel_y_mean,accel_y_std,accel_y_max,accel_magnitude_mean,accel_magnitude_std,braking_event_rate,lane_deviation_mean,road_type,label,driver
96.41799999999998,0.9433323910478179,98.3,2.8999999999999915,-0.012159999999999999,0.03294562793452266,-0.096,0.00386,0.017393113579805084,0.045,0.0390925768314657,0.01950411332708954,0.0,0.2554,0,0,D1
96.44,0.7499333303701046,97.5,2.0999999999999943,-0.011540000000000002,0.03368454244902252,-0.096,0.006059999999999999,0.01615104950150299,0.041,0.0433409653539423,0.020095788667986475,0.0,0.20987999999999998,0,0,D1
96.69,1.0396634070698059,97.8,3.299999999999997,-0.01002,0.02025980256567176,-0.045,0.005680000000000001,0.013970597696591225,0.041,0.03197641062333148,0.01722698939594766,0.0,0.2735,0,0,D1
95.20000000000002,1.4422205101855947,97.8,3.8999999999999915,-0.00868,0.011567955739887666,-0.039,0.00010000000000000038,0.017146719802924405,0.048,0.025050320948158913,0.01080006575879196,0.0,0.25127999999999995,0,0,D1
91.76,2.3665164271561676,94.5,5.799999999999997,-0.00908,0.01066740830755062,-0.033,-0.0116,0.01968349562450735,0.048,0.029601820769121413,0.01059302634532795,0.0,0.20918000000000003,0,0,D1
88.26400000000001,1.4360724215721168,89.7,3.9000000000000057,-0.011219999999999999,0.012681151367285228,-0.051,-0.021239999999999995,0.013085197744015948,0.044,0.029728554417132565,0.012709565384685177,0.0,0.18252000000000002,0,0,D1
86.294,1.1633417382695426,88.7,3.700000000000003,-0.0104,0.01937730631434617,-0.053,-0.014459999999999999,0.014390566354386472,0.044,0.03315930293070131,0.013300399586102048,0.0,0.19692,0,0,D1
86.402,1.1098630546152974,88.6,3.5999999999999943,-0.00894,0.018656269723607663,-0.053,-0.00986,0.02284820343046691,0.062,0.037300296748480115,0.012890611408126616,0.0,0.18924,0,0,D1
88.8,1.8319388636087173,91.8,6.099999999999994,-0.010899999999999998,0.015863480072165752,-0.058,-0.0034800000000000005,0.026959406521657705,0.062,0.03348759594239749,0.015017353894702073,0.0,0.12138000000000002,0,0,D1
92.558,2.5155587848428436,95.8,7.200000000000003,-0.014199999999999999,0.017138261288707206,-0.058,0.0031999999999999997,0.025823245342133122,0.056,0.032159593569417666,0.017047009750975978,0.0,0.0597,0,0,D1
95.84200000000001,1.2178817676605553,99.1,5.099999999999994,-0.013720000000000001,0.019058898184312757,-0.057,0.0032999999999999995,0.02323467236696055,0.056,0.03459391018858265,0.019908324335922344,0.0,0.12125999999999999,0,0,D1
97.38199999999999,0.9496715221591079,99.1,3.299999999999997,-0.00992,0.019554886857253866,-0.057,0.01322,0.015650290732123796,0.052,0.03549359592323101,0.01824128965940729,0.0,0.22695999999999997,0,0,D1
97.44400000000002,0.7952760527011977,99.1,2.299999999999997,-0.00806,0.02054498478948086,-0.06,0.015360000000000002,0.0211988301564025,0.052,0.03603359268250178,0.015040618284882918,0.0,0.28288,0,0,D1
96.86,0.30397368307141104,97.2,1.0,-0.01072,0.02151840142761539,-0.073,0.0011000000000000003,0.0271656032511704,0.055,0.03655850326023801,0.016242408669011082,0.0,0.39712000000000003,0,0,D1
95.58,1.2905812643921317,97.1,3.299999999999997,-0.01386,0.017065766903365347,-0.073,-0.0011399999999999995,0.022469543831595693,0.055,0.033503328465548946,0.01499956605137421,0.0,0.3901200000000001,0,0,D1
94.15400000000001,0.540817899112077,96.2,2.4000000000000057,-0.0096,0.014729562111617576,-0.038,0.00592,0.015166858606844068,0.031,0.02657559778570466,0.008889184570726925,0.0,0.29932000000000003,0,0,D1
94.506,0.6909153349000133,95.6,1.7999999999999972,-0.0082,0.026752196171529543,-0.071,-0.00126,0.019867370233626797,0.055,0.033843601286001064,0.015506471294081935,0.0,0.33390000000000003,0,0,D1
95.26199999999997,0.5011546667447065,96.0,2.0,-0.011479999999999999,0.02829009720732681,-0.071,-0.01054,0.01978,0.055,0.03599088573146814,0.016292211153321166,0.0,0.33602000000000004,0,0,D1
